Tiempo ;CONTROL;PID;ANGULO;REFERENCIA;PERTURBACION;;;;;;;
-0,4;0.0;0.0;0;0;0.0;;;;;;;
-0,38;0.0;0.0;0;0;0.0;;;;;;;
-0,36;0.0;0.0;0;0;0.0;;;;;;;
-0,34;0.0;0.0;0;0;0.0;;;;;;;
-0,32;0.0;0.0;0;0;0.0;;;;;;;
-0,3;0.0;0.0;0;0;0.0;;;;;;;
-0,28;0.0;0.0;0;0;0.0;;;;;;;
-0,26;0.0;0.0;0;0;0.0;;;;;;;
-0,24;0.0;0.0;0;0;0.0;;;;;;;
-0,22;0.0;0.0;0;0;0.0;;;;;;;
-0,2;0.0;0.0;0;0;0.0;;;;;;;
-0,18;0.0;0.0;0;0;0.0;;;;;;;
-0,16;0.0;0.0;0;0;0.0;;;;;;;
-0,14;0.0;0.0;0;0;0.0;;;;;;;
-0,12;0.0;0.0;0;0;0.0;;;;;;;
-0,1;0.0;0.0;0;0;0.0;;;;;;;
-0,08;0.0;0.0;0;0;0.0;;;;;;;
-0,06;0.0;0.0;0;0;0.0;;;;;;;
-0,04;0.0;0.0;0;0;0.0;;;;;;;
-0,02;0.0;0.0;0;0;0.0;;;;;;;
0;0.0;0.0;0;0;0.0;;Minimo;Maximo;error_max;error_min;Valor en 6s;Sobreimpulso
0,02;0.0;0.0;0;0;0.0;;0,59;0,6;0;1,666667;0,59;0,613
0,04;2.0;3.103;0;0,6;0.0;;;;;;;2,166666667
0,06;2.0;2.155;0;0,6;0.0;;;;;;;
0,08;1.474;1.474;0;0,6;0.0;;;;;;;
0,1;0.986;0.986;0;0,6;0.0;;;;;;;
0,12;0.638;0.638;0;0,6;0.0;;;;;;;
0,14;0.391;0.391;0;0,6;0.0;;;;;;;
0,16;0.209;0.209;0,002;0,6;0.0;;;;;;;
0,18;0.091;0.091;0,002;0,6;0.0;;;;;;;
0,2;0.002;0.002;0,003;0,6;0.0;;;;;;;
0,22;0.0;-0.056;0,005;0,6;0.0;;;;;;;
0,24;0.0;-0.093;0,007;0,6;0.0;;;;;;;
0,26;0.0;-0.104;0,007;0,6;0.0;;;;;;;
0,28;0.0;-0.117;0,009;0,6;0.0;;;;;;;
0,3;0.0;-0.12;0,01;0,6;0.0;;;;;;;
0,32;0.0;-0.125;0,014;0,6;0.0;;;;;;;
0,34;0.0;-0.115;0,016;0,6;0.0;;;;;;;
0,36;0.0;-0.101;0,017;0,6;0.0;;;;;;;
0,38;0.0;-0.086;0,019;0,6;0.0;;;;;;;
0,4;0.0;-0.069;0,021;0,6;0.0;;;;;;;
0,42;0.0;-0.051;0,023;0,6;0.0;;;;;;;
0,44;0.0;-0.033;0,024;0,6;0.0;;;;;;;
0,46;0.0;-0.014;0,026;0,6;0.0;;;;;;;
0,48;0.005;0.005;0,028;0,6;0.0;;;;;;;
0,5;0.025;0.025;0,03;0,6;0.0;;;;;;;
0,52;0.053;0.053;0,03;0,6;0.0;;;;;;;
0,54;0.07;0.07;0,031;0,6;0.0;;;;;;;
0,56;0.097;0.097;0,031;0,6;0.0;;;;;;;
0,58;0.113;0.113;0,033;0,6;0.0;;;;;;;
0,6;0.138;0.138;0,033;0,6;0.0;;;;;;;
0,62;0.162;0.162;0,033;0,6;0.0;;;;;;;
0,64;0.185;0.185;0,033;0,6;0.0;;;;;;;
0,66;0.206;0.206;0,033;0,6;0.0;;;;;;;
0,68;0.227;0.227;0,033;0,6;0.0;;;;;;;
0,7;0.247;0.247;0,033;0,6;0.0;;;;;;;
0,72;0.267;0.267;0,033;0,6;0.0;;;;;;;
0,74;0.296;0.296;0,031;0,6;0.0;;;;;;;
0,76;0.321;0.321;0,03;0,6;0.0;;;;;;;
0,78;0.336;0.336;0,03;0,6;0.0;;;;;;;
0,8;0.36;0.36;0,028;0,6;0.0;;;;;;;
0,82;0.383;0.383;0,026;0,6;0.0;;;;;;;
0,84;0.405;0.405;0,024;0,6;0.0;;;;;;;
0,86;0.425;0.425;0,023;0,6;0.0;;;;;;;
0,88;0.445;0.445;0,021;0,6;0.0;;;;;;;
0,9;0.465;0.465;0,019;0,6;0.0;;;;;;;
0,92;0.484;0.484;0,017;0,6;0.0;;;;;;;
0,94;0.494;0.494;0,017;0,6;0.0;;;;;;;
0,96;0.515;0.515;0,016;0,6;0.0;;;;;;;
0,98;0.536;0.536;0,014;0,6;0.0;;;;;;;
1;0.547;0.547;0,014;0,6;0.0;;;;;;;
1,02;0.56;0.56;0,014;0,6;0.0;;;;;;;
1,04;0.575;0.575;0,014;0,6;0.0;;;;;;;
1,06;0.582;0.582;0,016;0,6;0.0;;;;;;;
1,08;0.602;0.602;0,016;0,6;0.0;;;;;;;
1,1;0.613;0.613;0,017;0,6;0.0;;;;;;;
1,12;0.617;0.617;0,021;0,6;0.0;;;;;;;
1,14;0.626;0.626;0,024;0,6;0.0;;;;;;;
1,16;0.639;0.639;0,028;0,6;0.0;;;;;;;
1,18;0.653;0.653;0,031;0,6;0.0;;;;;;;
1,2;0.661;0.661;0,037;0,6;0.0;;;;;;;
1,22;0.663;0.663;0,044;0,6;0.0;;;;;;;
1,24;0.68;0.68;0,049;0,6;0.0;;;;;;;
1,26;0.68;0.68;0,058;0,6;0.0;;;;;;;
1,28;0.696;0.696;0,065;0,6;0.0;;;;;;;
1,3;0.704;0.704;0,073;0,6;0.0;;;;;;;
1,32;0.716;0.716;0,082;0,6;0.0;;;;;;;
1,34;0.722;0.722;0,093;0,6;0.0;;;;;;;
1,36;0.742;0.742;0,101;0,6;0.0;;;;;;;
1,38;0.744;0.744;0,113;0,6;0.0;;;;;;;
1,4;0.761;0.761;0,124;0,6;0.0;;;;;;;
1,42;0.78;0.78;0,134;0,6;0.0;;;;;;;
1,44;0.79;0.79;0,147;0,6;0.0;;;;;;;
1,46;0.804;0.804;0,159;0,6;0.0;;;;;;;
1,48;0.82;0.82;0,171;0,6;0.0;;;;;;;
1,5;0.837;0.837;0,183;0,6;0.0;;;;;;;
1,52;0.847;0.847;0,197;0,6;0.0;;;;;;;
1,54;0.869;0.869;0,209;0,6;0.0;;;;;;;
1,56;0.89;0.89;0,222;0,6;0.0;;;;;;;
1,58;0.911;0.911;0,234;0,6;0.0;;;;;;;
1,6;0.932;0.932;0,246;0,6;0.0;;;;;;;
1,62;0.952;0.952;0,258;0,6;0.0;;;;;;;
1,64;0.971;0.971;0,271;0,6;0.0;;;;;;;
1,66;0.991;0.991;0,283;0,6;0.0;;;;;;;
1,68;1.019;1.019;0,293;0,6;0.0;;;;;;;
1,7;1.034;1.034;0,305;0,6;0.0;;;;;;;
1,72;1.06;1.06;0,316;0,6;0.0;;;;;;;
1,74;1.082;1.082;0,326;0,6;0.0;;;;;;;
1,76;1.103;1.103;0,337;0,6;0.0;;;;;;;
1,78;1.131;1.131;0,346;0,6;0.0;;;;;;;
1,8;1.155;1.155;0,354;0,6;0.0;;;;;;;
1,82;1.176;1.176;0,363;0,6;0.0;;;;;;;
1,84;1.195;1.195;0,372;0,6;0.0;;;;;;;
1,86;1.221;1.221;0,379;0,6;0.0;;;;;;;
1,88;1.234;1.234;0,387;0,6;0.0;;;;;;;
1,9;1.256;1.256;0,394;0,6;0.0;;;;;;;
1,92;1.284;1.284;0,4;0,6;0.0;;;;;;;
1,94;1.298;1.298;0,407;0,6;0.0;;;;;;;
1,96;1.32;1.32;0,412;0,6;0.0;;;;;;;
1,98;1.33;1.33;0,419;0,6;0.0;;;;;;;
2;1.348;1.348;0,424;0,6;0.0;;;;;;;
2,02;1.364;1.364;0,429;0,6;0.0;;;;;;;
2,04;1.387;1.387;0,433;0,6;0.0;;;;;;;
2,06;1.397;1.397;0,438;0,6;0.0;;;;;;;
2,08;1.407;1.407;0,443;0,6;0.0;;;;;;;
2,1;1.425;1.425;0,447;0,6;0.0;;;;;;;
2,12;1.431;1.431;0,452;0,6;0.0;;;;;;;
2,14;1.447;1.447;0,456;0,6;0.0;;;;;;;
2,16;1.46;1.46;0,459;0,6;0.0;;;;;;;
2,18;1.462;1.462;0,464;0,6;0.0;;;;;;;
2,2;1.475;1.475;0,468;0,6;0.0;;;;;;;
2,22;1.486;1.486;0,471;0,6;0.0;;;;;;;
2,24;1.496;1.496;0,475;0,6;0.0;;;;;;;
2,26;1.496;1.496;0,48;0,6;0.0;;;;;;;
2,28;1.507;1.507;0,483;0,6;0.0;;;;;;;
2,3;1.516;1.516;0,487;0,6;0.0;;;;;;;
2,32;1.516;1.516;0,492;0,6;0.0;;;;;;;
2,34;1.526;1.526;0,496;0,6;0.0;;;;;;;
2,36;1.535;1.535;0,499;0,6;0.0;;;;;;;
2,38;1.543;1.543;0,503;0,6;0.0;;;;;;;
2,4;1.542;1.542;0,508;0,6;0.0;;;;;;;
2,42;1.551;1.551;0,511;0,6;0.0;;;;;;;
2,44;1.56;1.56;0,515;0,6;0.0;;;;;;;
2,46;1.558;1.558;0,52;0,6;0.0;;;;;;;
2,48;1.567;1.567;0,524;0,6;0.0;;;;;;;
2,5;1.575;1.575;0,527;0,6;0.0;;;;;;;
2,52;1.582;1.582;0,531;0,6;0.0;;;;;;;
2,54;1.58;1.58;0,536;0,6;0.0;;;;;;;
2,56;1.588;1.588;0,539;0,6;0.0;;;;;;;
2,58;1.596;1.596;0,543;0,6;0.0;;;;;;;
2,6;1.602;1.602;0,546;0,6;0.0;;;;;;;
2,62;1.608;1.608;0,55;0,6;0.0;;;;;;;
2,64;1.613;1.613;0,553;0,6;0.0;;;;;;;
2,66;1.618;1.618;0,557;0,6;0.0;;;;;;;
2,68;1.622;1.622;0,56;0,6;0.0;;;;;;;
2,7;1.635;1.635;0,562;0,6;0.0;;;;;;;
2,72;1.636;1.636;0,565;0,6;0.0;;;;;;;
2,74;1.638;1.638;0,569;0,6;0.0;;;;;;;
2,76;1.649;1.649;0,571;0,6;0.0;;;;;;;
2,78;1.649;1.649;0,574;0,6;0.0;;;;;;;
2,8;1.658;1.658;0,576;0,6;0.0;;;;;;;
2,82;1.657;1.657;0,579;0,6;0.0;;;;;;;
2,84;1.665;1.665;0,581;0,6;0.0;;;;;;;
2,86;1.672;1.672;0,583;0,6;0.0;;;;;;;
2,88;1.668;1.668;0,586;0,6;0.0;;;;;;;
2,9;1.675;1.675;0,588;0,6;0.0;;;;;;;
2,92;1.681;1.681;0,59;0,6;0.0;;;;;;;
2,94;1.685;1.685;0,592;0,6;0.0;;;;;;;
2,96;1.689;1.689;0,593;0,6;0.0;;;;;;;
2,98;1.692;1.692;0,595;0,6;0.0;;;;;;;
3;1.694;1.694;0,597;0,6;0.0;;;;;;;
3,02;1.696;1.696;0,599;0,6;0.0;;;;;;;
3,04;1.7;1.7;0,6;0,6;0.0;;;;;;;
3,06;1.699;1.699;0,602;0,6;0.0;;;;;;;
3,08;1.7;1.7;0,604;0,6;0.0;;;;;;;
3,1;1.711;1.711;0,604;0,6;0.0;;;;;;;
3,12;1.709;1.709;0,606;0,6;0.0;;;;;;;
3,14;1.709;1.709;0,607;0,6;0.0;;;;;;;
3,16;1.717;1.717;0,607;0,6;0.0;;;;;;;
3,18;1.714;1.714;0,609;0,6;0.0;;;;;;;
3,2;1.721;1.721;0,609;0,6;0.0;;;;;;;
3,22;1.718;1.718;0,611;0,6;0.0;;;;;;;
3,24;1.724;1.724;0,611;0,6;0.0;;;;;;;
3,26;1.728;1.728;0,611;0,6;0.0;;;;;;;
3,28;1.732;1.732;0,611;0,6;0.0;;;;;;;
3,3;1.725;1.725;0,613;0,6;0.0;;;;;;;
3,32;1.729;1.729;0,613;0,6;0.0;;;;;;;
3,34;1.732;1.732;0,613;0,6;0.0;;;;;;;
3,36;1.734;1.734;0,613;0,6;0.0;;;;;;;
3,38;1.735;1.735;0,613;0,6;0.0;;;;;;;
3,4;1.736;1.736;0,613;0,6;0.0;;;;;;;
3,42;1.737;1.737;0,613;0,6;0.0;;;;;;;
3,44;1.737;1.737;0,613;0,6;0.0;;;;;;;
3,46;1.737;1.737;0,613;0,6;0.0;;;;;;;
3,48;1.737;1.737;0,613;0,6;0.0;;;;;;;
3,5;1.737;1.737;0,613;0,6;0.0;;;;;;;
3,52;1.737;1.737;0,613;0,6;0.0;;;;;;;
3,54;1.736;1.736;0,613;0,6;0.0;;;;;;;
3,56;1.736;1.736;0,613;0,6;0.0;;;;;;;
3,58;1.736;1.736;0,613;0,6;0.0;;;;;;;
3,6;1.735;1.735;0,613;0,6;0.0;;;;;;;
3,62;1.735;1.735;0,613;0,6;0.0;;;;;;;
3,64;1.735;1.735;0,613;0,6;0.0;;;;;;;
3,66;1.734;1.734;0,613;0,6;0.0;;;;;;;
3,68;1.743;1.743;0,611;0,6;0.0;;;;;;;
3,7;1.74;1.74;0,611;0,6;0.0;;;;;;;
3,72;1.737;1.737;0,611;0,6;0.0;;;;;;;
3,74;1.735;1.735;0,611;0,6;0.0;;;;;;;
3,76;1.734;1.734;0,611;0,6;0.0;;;;;;;
3,78;1.733;1.733;0,611;0,6;0.0;;;;;;;
3,8;1.732;1.732;0,611;0,6;0.0;;;;;;;
3,82;1.74;1.74;0,609;0,6;0.0;;;;;;;
3,84;1.737;1.737;0,609;0,6;0.0;;;;;;;
3,86;1.734;1.734;0,609;0,6;0.0;;;;;;;
3,88;1.732;1.732;0,609;0,6;0.0;;;;;;;
3,9;1.731;1.731;0,609;0,6;0.0;;;;;;;
3,92;1.73;1.73;0,609;0,6;0.0;;;;;;;
3,94;1.729;1.729;0,609;0,6;0.0;;;;;;;
3,96;1.728;1.728;0,609;0,6;0.0;;;;;;;
3,98;1.736;1.736;0,607;0,6;0.0;;;;;;;
4;1.733;1.733;0,607;0,6;0.0;;;;;;;
4,02;1.731;1.731;0,607;0,6;0.0;;;;;;;
4,04;1.729;1.729;0,607;0,6;0.0;;;;;;;
4,06;1.727;1.727;0,607;0,6;0.0;;;;;;;
4,08;1.726;1.726;0,607;0,6;0.0;;;;;;;
4,1;1.725;1.725;0,607;0,6;0.0;;;;;;;
4,12;1.725;1.725;0,607;0,6;0.0;;;;;;;
4,14;1.724;1.724;0,607;0,6;0.0;;;;;;;
4,16;1.733;1.733;0,606;0,6;0.0;;;;;;;
4,18;1.73;1.73;0,606;0,6;0.0;;;;;;;
4,2;1.727;1.727;0,606;0,6;0.0;;;;;;;
4,22;1.725;1.725;0,606;0,6;0.0;;;;;;;
4,24;1.724;1.724;0,606;0,6;0.0;;;;;;;
4,26;1.723;1.723;0,606;0,6;0.0;;;;;;;
4,28;1.722;1.722;0,606;0,6;0.0;;;;;;;
4,3;1.722;1.722;0,606;0,6;0.0;;;;;;;
4,32;1.712;1.712;0,607;0,6;0.0;;;;;;;
4,34;1.715;1.715;0,607;0,6;0.0;;;;;;;
4,36;1.716;1.716;0,607;0,6;0.0;;;;;;;
4,38;1.717;1.717;0,607;0,6;0.0;;;;;;;
4,4;1.718;1.718;0,607;0,6;0.0;;;;;;;
4,42;1.718;1.718;0,607;0,6;0.0;;;;;;;
4,44;1.719;1.719;0,607;0,6;0.0;;;;;;;
4,46;1.719;1.719;0,607;0,6;0.0;;;;;;;
4,48;1.71;1.71;0,609;0,6;0.0;;;;;;;
4,5;1.713;1.713;0,609;0,6;0.0;;;;;;;
4,52;1.714;1.714;0,609;0,6;0.0;;;;;;;
4,54;1.716;1.716;0,609;0,6;0.0;;;;;;;
4,56;1.717;1.717;0,609;0,6;0.0;;;;;;;
4,58;1.708;1.708;0,611;0,6;0.0;;;;;;;
4,6;1.711;1.711;0,611;0,6;0.0;;;;;;;
4,62;1.713;1.713;0,611;0,6;0.0;;;;;;;
4,64;1.715;1.715;0,611;0,6;0.0;;;;;;;
4,66;1.716;1.716;0,611;0,6;0.0;;;;;;;
4,68;1.716;1.716;0,611;0,6;0.0;;;;;;;
4,7;1.708;1.708;0,613;0,6;0.0;;;;;;;
4,72;1.71;1.71;0,613;0,6;0.0;;;;;;;
4,74;1.712;1.712;0,613;0,6;0.0;;;;;;;
4,76;1.714;1.714;0,613;0,6;0.0;;;;;;;
4,78;1.715;1.715;0,613;0,6;0.0;;;;;;;
4,8;1.715;1.715;0,613;0,6;0.0;;;;;;;
4,82;1.715;1.715;0,613;0,6;0.0;;;;;;;
4,84;1.715;1.715;0,613;0,6;0.0;;;;;;;
4,86;1.715;1.715;0,613;0,6;0.0;;;;;;;
4,88;1.715;1.715;0,613;0,6;0.0;;;;;;;
4,9;1.715;1.715;0,613;0,6;0.0;;;;;;;
4,92;1.715;1.715;0,613;0,6;0.0;;;;;;;
4,94;1.714;1.714;0,613;0,6;0.0;;;;;;;
4,96;1.714;1.714;0,613;0,6;0.0;;;;;;;
4,98;1.714;1.714;0,613;0,6;0.0;;;;;;;
5;1.713;1.713;0,613;0,6;0.0;;;;;;;
5,02;1.713;1.713;0,613;0,6;0.0;;;;;;;
5,04;1.712;1.712;0,613;0,6;0.0;;;;;;;
5,06;1.721;1.721;0,611;0,6;0.0;;;;;;;
5,08;1.718;1.718;0,611;0,6;0.0;;;;;;;
5,1;1.715;1.715;0,611;0,6;0.0;;;;;;;
5,12;1.714;1.714;0,611;0,6;0.0;;;;;;;
5,14;1.712;1.712;0,611;0,6;0.0;;;;;;;
5,16;1.711;1.711;0,611;0,6;0.0;;;;;;;
5,18;1.71;1.71;0,611;0,6;0.0;;;;;;;
5,2;1.709;1.709;0,611;0,6;0.0;;;;;;;
5,22;1.718;1.718;0,609;0,6;0.0;;;;;;;
5,24;1.714;1.714;0,609;0,6;0.0;;;;;;;
5,26;1.712;1.712;0,609;0,6;0.0;;;;;;;
5,28;1.71;1.71;0,609;0,6;0.0;;;;;;;
5,3;1.709;1.709;0,609;0,6;0.0;;;;;;;
5,32;1.716;1.716;0,607;0,6;0.0;;;;;;;
5,34;1.713;1.713;0,607;0,6;0.0;;;;;;;
5,36;1.71;1.71;0,607;0,6;0.0;;;;;;;
5,38;1.717;1.717;0,606;0,6;0.0;;;;;;;
5,4;1.713;1.713;0,606;0,6;0.0;;;;;;;
5,42;1.71;1.71;0,606;0,6;0.0;;;;;;;
5,44;1.716;1.716;0,604;0,6;0.0;;;;;;;
5,46;1.712;1.712;0,604;0,6;0.0;;;;;;;
5,48;1.708;1.708;0,604;0,6;0.0;;;;;;;
5,5;1.715;1.715;0,602;0,6;0.0;;;;;;;
5,52;1.71;1.71;0,602;0,6;0.0;;;;;;;
5,54;1.707;1.707;0,602;0,6;0.0;;;;;;;
5,56;1.716;1.716;0,6;0,6;0.0;;;;;;;
5,58;1.711;1.711;0,6;0,6;0.0;;;;;;;
5,6;1.707;1.707;0,6;0,6;0.0;;;;;;;
5,62;1.704;1.704;0,6;0,6;0.0;;;;;;;
5,64;1.709;1.709;0,599;0,6;0.0;;;;;;;
5,66;1.706;1.706;0,599;0,6;0.0;;;;;;;
5,68;1.703;1.703;0,599;0,6;0.0;;;;;;;
5,7;1.71;1.71;0,597;0,6;0.0;;;;;;;
5,72;1.706;1.706;0,597;0,6;0.0;;;;;;;
5,74;1.703;1.703;0,597;0,6;0.0;;;;;;;
5,76;1.71;1.71;0,595;0,6;0.0;;;;;;;
5,78;1.706;1.706;0,595;0,6;0.0;;;;;;;
5,8;1.703;1.703;0,595;0,6;0.0;;;;;;;
5,82;1.71;1.71;0,593;0,6;0.0;;;;;;;
5,84;1.706;1.706;0,593;0,6;0.0;;;;;;;
5,86;1.702;1.702;0,593;0,6;0.0;;;;;;;
5,88;1.709;1.709;0,592;0,6;0.0;;;;0;;1,666666667;
5,9;1.705;1.705;0,592;0,6;0.0;;;;;;;
5,92;1.702;1.702;0,592;0,6;0.0;;;;;;;
5,94;1.709;1.709;0,59;0,6;0.0;;;;0,6;;0,59;
5,96;1.705;1.705;0,59;0,6;0.0;;;;;;;
5,98;1.702;1.702;0,59;0,6;0.0;;;;;;;
6;1.7;1.7;0,59;0,6;0.0;;;;;;;
6,02;1.698;1.698;0,59;0,6;0.0;;;;;;;
6,04;1.698;1.698;0,59;0,6;0.0;;;;;;;
6,06;1.697;1.697;0,59;0,6;0.0;;;;;;;
6,08;1.697;1.697;0,59;0,6;0.0;;;;;;;
6,1;1.697;1.697;0,59;0,6;0.0;;;;;;;
6,12;1.696;1.696;0,59;0,6;0.0;;;;;;;
6,14;1.697;1.697;0,59;0,6;0.0;;;;;;;
6,16;1.697;1.697;0,59;0,6;0.0;;;;;;;
6,18;1.697;1.697;0,59;0,6;0.0;;;;;;;
6,2;1.697;1.697;0,59;0,6;0.0;;;;;;;
6,22;1.697;1.697;0,59;0,6;0.0;;;;;;;
6,24;1.698;1.698;0,59;0,6;0.0;;;;;;;
6,26;1.698;1.698;0,59;0,6;0.0;;;;;;;
6,28;1.698;1.698;0,59;0,6;0.0;;;;;;;
6,3;1.699;1.699;0,59;0,6;0.0;;;;;;;
6,32;1.69;1.69;0,592;0,6;0.0;;;;;;;
6,34;1.693;1.693;0,592;0,6;0.0;;;;;;;
6,36;1.695;1.695;0,592;0,6;0.0;;;;;;;
6,38;1.697;1.697;0,592;0,6;0.0;;;;;;;
6,4;1.698;1.698;0,592;0,6;0.0;;;;;;;
6,42;1.699;1.699;0,592;0,6;0.0;;;;;;;
6,44;1.7;1.7;0,592;0,6;0.0;;;;;;;
6,46;1.692;1.692;0,593;0,6;0.0;;;;;;;
6,48;1.695;1.695;0,593;0,6;0.0;;;;;;;
6,5;1.698;1.698;0,593;0,6;0.0;;;;;;;
6,52;1.7;1.7;0,593;0,6;0.0;;;;;;;
6,54;1.701;1.701;0,593;0,6;0.0;;;;;;;
6,56;1.702;1.702;0,593;0,6;0.0;;;;;;;
6,58;1.703;1.703;0,593;0,6;0.0;;;;;;;
6,6;1.704;1.704;0,593;0,6;0.0;;;;;;;
6,62;1.704;1.704;0,593;0,6;0.0;;;;;;;
6,64;1.705;1.705;0,593;0,6;0.0;;;;;;;
6,66;1.705;1.705;0,593;0,6;0.0;;;;;;;
6,68;1.705;1.705;0,593;0,6;0.0;;;;;;;
6,7;1.706;1.706;0,593;0,6;0.0;;;;;;;
6,72;1.706;1.706;0,593;0,6;0.0;;;;;;;
6,74;1.706;1.706;0,593;0,6;0.0;;;;;;;
6,76;1.715;1.715;0,592;0,6;0.0;;;;;;;
6,78;1.713;1.713;0,592;0,6;0.0;;;;;;;
6,8;1.711;1.711;0,592;0,6;0.0;;;;;;;
6,82;1.71;1.71;0,592;0,6;0.0;;;;;;;
6,84;1.709;1.709;0,592;0,6;0.0;;;;;;;
6,86;1.709;1.709;0,592;0,6;0.0;;;;;;;
6,88;1.708;1.708;0,592;0,6;0.0;;;;;;;
6,9;1.708;1.708;0,592;0,6;0.0;;;;;;;
6,92;1.708;1.708;0,592;0,6;0.0;;;;;;;
6,94;1.708;1.708;0,592;0,6;0.0;;;;;;;
6,96;1.709;1.709;0,592;0,6;0.0;;;;;;;
6,98;1.718;1.718;0,59;0,6;0.0;;;;;;;
7;1.715;1.715;0,59;0,6;0.0;;;;;;;
7,02;1.713;1.713;0,59;0,6;0.0;;;;;;;
7,04;1.712;1.712;0,59;0,6;0.0;;;;;;;
7,06;1.711;1.711;0,59;0,6;0.0;;;;;;;
7,08;1.711;1.711;0,59;0,6;0.0;;;;;;;
7,1;1.711;1.711;0,59;0,6;0.0;;;;;;;
7,12;1.711;1.711;0,59;0,6;0.0;;;;;;;
7,14;1.711;1.711;0,59;0,6;0.0;;;;;;;
7,16;1.702;1.702;0,592;0,6;0.0;;;;;;;
7,18;1.705;1.705;0,592;0,6;0.0;;;;;;;
7,2;1.707;1.707;0,592;0,6;0.0;;;;;;;
